,0
214,7.675170655456525
215,7.347439836394907
216,8.744738881269084
217,9.22070473105812
218,7.778445010972027
219,7.571699650240869
220,8.578190833896361
221,8.811456296207862
222,8.152921458173829
223,8.851854180220638
224,8.367392006155264
225,10.67862974034457
226,8.062857836816486
227,8.859661908189626
228,7.7495756854602735
229,9.394420163173558
230,6.735099138219514
231,7.631160721669349
232,7.026256339611823
233,9.584396121021593
234,8.712303550052503
235,9.045608231187058
236,8.72749487952452
237,7.390513051795317
238,7.650738094573603
239,8.558564463292921
240,10.0
241,9.0
242,10.0
243,8.0
244,10.0
245,10.0
246,10.0
247,10.0
248,9.0
249,3.0
250,10.0
251,10.0
252,10.0
253,5.0
254,10.0
255,10.0
256,9.0
257,10.0
258,10.0
259,6.0
260,9.612811290513614
261,8.490866757645314
262,10.07942549994687
263,9.481115824719552
264,8.727275864026453
265,9.387518533429425
266,8.575032967343418
267,8.285278277413756
268,6.782656029950218
269,8.322454415745174
270,10.0
271,10.0
272,10.0
273,10.0
274,7.0
275,10.0
276,8.0
277,10.0
278,10.0
279,9.0
280,8.33437449541062
281,8.518462315452147
282,8.44667992621748
283,7.7167535912733545
284,8.338073712522805
285,10.086938587253037
286,9.09024070133711
287,7.993756870954037
288,7.704322251420254
289,8.860919957653515
290,9.1905501955848
291,8.253665593695702
292,7.47158764387083
293,8.2032556384941
294,9.092919420595466
295,8.126183316621587
296,11.151590648434455
297,8.725387246362516
298,7.454072322407737
299,8.555592413694056
300,8.488327180229906
301,10.0
302,9.0
303,8.0
304,5.0
305,9.03231493294895
306,8.560015679272741
307,9.0
308,1.0
309,7.315512711372086
310,9.955110337690666
311,8.358029292238532
312,7.278025435930807
313,8.764488982089041
314,9.59205109147806
315,8.991204883816959
316,9.43093430432351
317,8.703608083185006
318,8.305873342128463
319,7.301678853382192
320,7.521393550033057
321,6.9906439837525705
322,8.475199058847913
323,7.816309827902778
324,8.336338712523359
325,7.87241227943057
326,7.204564603247214
327,9.71964013850624
328,8.3770458082552
329,9.349393018404355
330,8.550633439512238
331,8.725925321542478
332,3.0
333,9.742595103357822
334,6.953380259704014
335,7.637161128560146
336,7.0
337,8.81907043505742
338,8.30632900233659
339,8.405361116472239
340,6.916489185079263
341,10.011080046594389
342,7.870997488574591
343,8.026017997776403
344,8.219652844442576
345,7.388100015169174
346,8.366261009072874
347,7.616332901022859
348,8.510798794308382
349,7.5320000322597505
350,7.366339168155864
351,6.92749468872638
352,8.345522223279982
353,7.821531056441956
354,8.808801797878845
355,9.962008224818694
356,9.173792299269278
357,9.23596974660338
358,7.833393951768399
359,8.208747242795006
360,10.0
361,10.0
362,7.0
363,9.0
364,10.0
365,10.0
366,10.0
367,6.0
368,8.0
369,9.0
370,7.205077345872399
371,8.775756477913085
372,7.387256974576819
373,8.052052011091677
374,9.194134651481276
375,9.731931146957045
376,8.172932021405853
377,7.086708250947823
378,7.3677044075518525
379,8.760167948920227
380,7.635197263167887
381,8.391803997256273
382,8.748775601529678
383,8.757665964449009
384,9.276067205645356
385,9.527648925597745
386,8.700323932343048
387,6.674040836264591
388,7.431237531298911
389,7.630067756973998
390,10.0
391,10.0
392,9.0
393,7.0854182672090396
394,8.715197377835917
395,8.52390520265278
396,7.949150634641282
397,9.0
398,10.0
399,8.476288963364922
400,5.0
401,8.74383972500832
402,8.076448351021641
403,9.084480828833062
404,7.444165310578086
405,7.7782831541593564
406,10.0
407,8.531268733857873
408,7.037801278990657
409,4.0
410,9.870667526583283
411,9.146284651580075
412,9.767728012705533
413,8.089351258226445
414,8.032930980807068
415,8.840151065612506
416,8.88656161284854
417,6.832751758441237
418,9.731985658201127
419,8.473119961737629
420,8.133449693186021
421,9.022487587897176
422,8.345573184448082
423,9.306880176327283
424,8.444028068653058
425,8.414830469151346
426,9.163217449487362
427,8.79742783138764
428,8.938574655424546
429,7.1499951432409645
430,9.0
431,9.0
432,10.0
433,9.0
434,8.0
435,10.0
436,10.0
437,10.0
438,10.0
439,5.0
440,7.761075266034075
441,8.50907718301806
442,8.926804929339426
443,6.695077767137327
444,7.978863985040774
445,8.152955987459992
446,8.0
447,7.4353137957007345
448,7.573155229304352
449,8.56705109386066
450,8.7267442309265
451,10.450730989601421
452,9.111206508989227
453,8.340642043787543
454,9.939491133722049
455,7.81061679966688
456,6.459330644911274
457,9.186574296521657
458,11.712366510219026
459,7.15328528359053
460,10.0
461,10.0
462,8.0
463,10.0
464,10.0
465,8.299111396079045
466,9.0
467,8.0
468,9.0
469,10.0
470,8.971990142245533
471,9.624977204622626
472,10.297616125618534
473,8.011461986604575
474,10.132527796355438
475,8.247200068599824
476,8.476639145472223
477,6.697548705843896
478,9.303137524474693
479,6.59401340626899
480,8.661676564082086
481,8.787251341897164
482,9.13234299069125
483,8.467555797017619
484,7.630344564304089
485,8.487740944498801
486,9.206214637100121
487,8.781160253068666
488,8.591107850970516
489,7.711609850726689
490,10.0
491,7.0
492,10.0
493,8.0
494,8.0
495,10.0
496,4.0
497,10.0
498,8.0
499,7.0
500,8.32621733953925
501,8.69343725038361
502,7.874152964463044
503,8.02624648210797
504,8.685495976112108
505,7.964175292397869
506,8.364026463753584
507,10.089145784852148
508,8.801994974099296
509,7.737558846301915
510,7.236740314443767
511,9.292104354196063
512,8.197980649621895
513,10.0
514,8.45007210855694
515,8.311703421742555
516,9.40039198352962
517,9.152790308895046
518,8.438283753404116
519,9.281692167490066
520,8.56401913813835
521,8.01403754184883
522,7.677143851608344
523,9.13679245686788
524,9.478754646978278
525,9.668213075441967
526,7.962838333797948
527,8.291668487731036
528,8.126543028780999
529,9.20957703995921
530,7.975915898179707
531,8.605811687368247
532,7.673640416540522
533,9.0
534,10.0
535,10.0
536,6.0
537,9.435349114679845
538,7.709609500317543
539,7.54874881834742
540,10.0
541,7.0
542,10.0
543,10.0
544,10.0
545,9.0
546,10.0
547,4.0
548,9.0
549,5.0
550,10.0
551,7.0
552,10.0
553,10.0
554,10.0
555,10.0
556,10.0
557,7.0
558,8.0
559,7.0
560,9.292403196374861
561,9.339159045303147
562,9.37752175167859
563,10.253673891984551
564,8.325412259774572
565,8.570433169627885
566,7.915074968996273
567,8.507163622956089
568,8.036153269317502
569,7.671263352754542
570,8.599134373920844
571,7.945238045007861
572,7.566350547574254
573,8.91518509437564
574,8.332372208630803
575,9.215803827217375
576,7.825092006981527
577,9.09656746261862
578,7.927665632093901
579,8.894740124586129
580,7.471701529247087
581,8.068757514579573
582,8.549308647224477
583,8.75280270153733
584,5.0
585,9.0
586,9.123520779523036
587,8.78353192138547
588,5.0
589,7.316038350661228
590,10.0
591,5.0
592,9.0
593,9.0
594,4.0
595,10.0
596,8.0
597,9.0
598,10.0
599,8.0
600,8.637129045147782
601,8.421668276847882
602,8.303360871694084
603,8.431841701917817
604,7.134801873550802
605,8.013236792368247
606,7.719520000044922
607,8.316739984581128
608,9.501832201235919
609,8.040098281503658
610,9.165577343192414
611,8.19104235841882
612,7.839025126422405
613,7.683845189198087
614,8.766805339244534
615,9.185290645266011
616,7.901732025785179
617,7.4832992629557555
618,8.362175303179267
619,9.052010052247219
620,8.563749593629307
621,6.0595316744906835
622,6.844153727396459
623,9.09715179484655
624,8.65046901879457
625,8.29677397963512
626,6.961429667931736
627,5.2726184901306885
628,8.677453642000932
629,8.816838637700432
630,10.0
631,10.0
632,10.0
633,7.0
634,10.0
635,7.0
636,10.0
637,8.0
638,10.0
639,8.0
640,10.0
641,10.0
642,6.0
643,6.0
644,8.0
645,10.0
646,4.0
647,10.0
648,8.0
649,7.0
650,8.483001807559443
651,7.98668320759907
652,8.860148212302695
653,8.62748894040085
654,6.791451707313579
655,7.1931761564549515
656,10.528306602953379
657,8.000208277812757
658,8.488815677698865
659,7.578966305613549
660,6.0
661,9.0
662,10.0
663,9.0
664,10.0
665,4.0
666,4.0
667,10.0
668,10.0
669,10.0
670,8.0
671,10.0
672,7.0
673,10.0
674,9.0
675,10.0
676,10.0
677,9.0
678,10.0
679,8.0
680,4.0
681,3.0
682,10.0
683,10.0
684,10.0
685,10.0
686,7.0
687,9.0
688,7.0
689,10.0
690,10.0
691,7.0
692,7.0
693,10.0
694,10.0
695,8.0
696,8.0
697,10.0
698,10.0
699,4.0
700,9.799320639648458
701,9.800982324796454
702,8.926247431808465
703,9.532248480724457
704,8.049157625223584
705,9.068052335723706
706,8.053967081884604
707,8.88825972194863
708,7.641568682684462
709,8.637529178105527
710,10.0
711,10.0
712,7.0
713,4.0
714,10.0
715,10.0
716,8.0
717,10.0
718,8.0
719,7.0
720,10.0
721,6.0
722,10.0
723,7.0
724,10.0
725,10.0
726,3.0
727,10.0
728,10.0
729,7.0
730,9.0
731,10.0
732,9.0
733,10.0
734,8.0
735,4.0
736,10.0
737,5.0
738,9.0
739,9.0
740,9.0
741,7.426265410342683
742,10.0
743,3.0
744,10.0
745,10.0
746,9.0
747,10.0
748,8.44428152836731
749,10.0
750,10.0
751,8.810613263515558
752,10.0
753,10.0
754,8.606270458857214
755,8.001332626703512
756,9.506608322424007
757,5.0
758,8.1728782118393
759,10.0
760,8.642707931082098
761,10.162092312005248
762,8.760606931966233
763,8.61521071703702
764,8.178279228442682
765,6.606372082832451
766,8.784790764397508
767,7.797591335169704
768,9.075359066565719
769,7.2525174109161155
770,5.0
771,7.0
772,8.330676743496474
773,10.0
774,2.0
775,7.886857288868932
776,7.4545262702892705
777,7.066631797546402
778,7.0
779,7.791084661746913
780,10.0
781,4.0
782,8.0
783,10.0
784,7.0
785,10.0
786,10.0
787,10.0
788,7.0
789,10.0
790,10.0
791,7.0
792,10.0
793,3.0
794,8.0
795,10.0
796,7.0
797,10.0
798,10.0
799,6.0
800,7.629564928154196
801,9.540692452824473
802,9.52637146813188
803,7.980787048464959
804,7.915454105804552
805,8.307809201063591
806,7.311957694352669
807,8.564067469917049
808,9.294136795093745
809,9.27753882029948
810,7.555677717710782
811,9.018790011382638
812,8.457795138880098
813,8.138302644480511
814,7.741225338449959
815,9.34220055684357
816,7.820424987643889
817,10.03440083776123
818,8.68745500739061
819,8.928895204568592
820,10.0
821,10.0
822,2.0
823,8.752012055651972
824,10.0
825,10.0
826,4.0
827,10.0
828,9.0
829,3.0
830,10.0
831,10.0
832,3.0
833,10.0
834,5.0
835,10.0
836,10.0
837,7.0
838,9.0
839,9.0
840,10.0
841,10.0
842,10.0
843,8.0
844,10.0
845,10.0
846,6.0
847,7.0
848,8.0
849,7.0
850,8.0
851,9.0
852,5.0
853,5.0
854,10.0
855,8.0
856,10.0
857,7.0
858,10.0
859,9.0
860,8.0
861,8.0
862,5.0
863,10.0
864,8.0
865,10.0
866,9.0
867,10.0
868,10.0
869,3.0
870,8.878213460678534
871,8.432007523262316
872,8.722961530609526
873,6.454785552813923
874,7.7283192563429255
875,10.058644998990621
876,7.38404234140477
877,7.554923902781126
878,7.3570449861224905
879,8.9617795554661
880,8.367241722994958
881,8.420634192797548
882,7.998852945237484
883,10.183613156556238
884,8.832310925738962
885,6.756568548545755
886,9.281126364296842
887,9.365603154517125
888,8.886091407629326
889,8.132388782926522
890,9.0
891,4.0
892,10.0
893,5.0
894,8.232189975020447
895,9.0
896,10.0
897,10.0
898,8.054895953464174
899,3.0
900,8.283890512521104
901,7.921479561429182
902,10.0
903,7.925188242705742
904,8.742488870090224
905,8.243238759118523
906,8.226550520085892
907,9.07574881638918
908,10.0
909,8.0
910,6.0
911,10.0
912,10.0
913,7.0
914,4.0
915,3.0
916,10.0
917,10.0
918,10.0
919,7.0
920,6.75497427407333
921,7.158543230390145
922,7.103066370766112
923,8.557176115615684
924,10.494771917801733
925,9.146064103503486
926,8.736568149206937
927,8.924872695111825
928,8.093420674310885
929,8.206744854115943
930,9.109632577155395
931,7.472909118363161
932,9.038199345169511
933,7.494211804686428
934,6.898145509821534
935,8.923912148746785
936,9.030699927452295
937,8.166864426621409
938,8.796178539704217
939,6.599004858211954
940,10.0
941,9.0
942,10.0
943,10.0
944,10.0
945,10.0
946,10.0
947,10.0
948,10.0
949,7.0
950,7.0
951,10.0
952,10.0
953,10.0
954,5.0
955,10.0
956,10.0
957,10.0
958,6.0
959,7.0
960,10.0
961,10.0
962,10.0
963,10.0
964,6.0
965,5.0
966,3.0
967,10.0
968,8.0
969,5.0
970,7.0
971,8.052900990445874
972,7.840269533088403
973,9.420875890132658
974,9.161552125201927
975,9.129556432724879
976,8.900888316946379
977,7.635308728531892
978,7.497211027030188
979,8.003272368621767
980,7.0
981,10.0
982,8.0
983,10.0
984,7.0
985,10.0
986,3.0
987,10.0
988,10.0
989,8.0
990,8.949826568321019
991,8.762509136130529
992,9.468061517565042
993,10.0
994,9.153529232923226
995,8.33865759396311
996,7.0737099344657635
997,7.659857346554106
998,8.713664055723198
999,7.06459208903882
